DeWayneLanes
DeWayneLanes,,,,,,,,,,,,,
UUID,A,Mileage,Year,Price,Update Date,Engine Information.Number of Forward Gears,VIN,B,Create Date,Zip Code,Identification.Classification,Make,Model
46,231,148,All-wheel drive,Mercedes-Benz 3.0L 6 Cylinder 210 hp 400 ft-lbs Turbo Diesel,TRUE,7,7 Speed Automatic Select Shift,17,Diesel fuel,21,Automatic transmission,Mercedes,2011 Mercedes-Benz GL-Class
254,199,158,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,TRUE,6,6 Speed Manual,26,Gasoline,31,Manual transmission,Nissan,2011 Nissan Versa Hatchback
254,199,158,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,TRUE,4,4 Speed Automatic,24,Gasoline,32,Automatic transmission,Nissan,2011 Nissan Versa Hatchback
254,199,158,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,TRUE,4,4 Speed Automatic,24,Gasoline,32,Automatic transmission,Nissan,2010 Nissan Versa Hatchback
254,199,158,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,TRUE,6,6 Speed Manual,26,Gasoline,31,Manual transmission,Nissan,2010 Nissan Versa Hatchback
163,174,95,Rear-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,TRUE,7,7 Speed Automatic Select Shift,16,Gasoline,22,Automatic transmission,Mercedes,2010 Mercedes-Benz GLK-Class
163,174,95,All-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,TRUE,7,7 Speed Automatic Select Shift,16,Gasoline,21,Automatic transmission,Mercedes,2010 Mercedes-Benz GLK-Class
163,174,224,All-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,TRUE,7,7 Speed Automatic Select Shift,16,Gasoline,21,Automatic transmission,Mercedes,2011 Mercedes-Benz GLK-Class
163,174,224,Rear-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,TRUE,7,7 Speed Automatic Select Shift,16,Gasoline,23,Automatic transmission,Mercedes,2011 Mercedes-Benz GLK-Class
144,174,24,Rear-wheel drive,BMW 3.0L 6 cylinder 265 hp 425 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,23,Gasoline,36,Automatic transmission,BMW,2011 BMW 3 Series Sedan
144,174,24,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,BMW,2011 BMW 3 Series Sedan
139,174,24,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,18,Gasoline,28,Manual transmission,BMW Motorrad,2011 BMW 3 Series Sedan
144,174,24,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,26,Automatic transmission,BMW Motorrad,2011 BMW 3 Series Sedan
144,174,24,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,25,Manual transmission,BMW Motorrad,2011 BMW 3 Series Sedan
139,174,24,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,28,Automatic transmission,BMW Motorrad,2011 BMW 3 Series Sedan
139,174,24,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,28,Automatic transmission,BMW,2011 BMW 3 Series Sedan
144,174,24,All-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,26,Manual transmission,BMW,2011 BMW 3 Series Sedan
139,174,24,Rear-wheel drive,BMW 3.0L 6 cylinder 300 hp 300 ft-lbs Turbo,TRUE,6,6 Speed Manual,19,Gasoline,28,Manual transmission,BMW,2011 BMW 3 Series Sedan
188,85,13,Front-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission,Ford,2012 Ford Escape
188,85,13,Front-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,21,Gasoline,28,Automatic transmission,Ford,2012 Ford Escape
186,85,13,All-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,20,Gasoline,27,Automatic transmission,Ford,2012 Ford Escape
188,85,13,Front-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,21,Gasoline,28,Automatic transmission,Ford,2012 Ford Escape
188,85,13,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,14,E85,19,Automatic transmission,Ford,2012 Ford Escape
186,85,13,Four-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,20,Gasoline,27,Automatic transmission,Ford,2012 Ford Escape
186,85,13,Four-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,13,E85,17,Automatic transmission,Ford,2012 Ford Escape
188,85,13,Front-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,21,Gasoline,28,Automatic transmission,Ford,2012 Ford Escape
188,85,13,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,14,E85,19,Automatic transmission,Ford,2012 Ford Escape
186,85,13,Four-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,20,Gasoline,27,Automatic transmission,Ford,2012 Ford Escape
186,85,13,Four-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,13,E85,17,Automatic transmission,Ford,2012 Ford Escape
188,85,13,Front-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,5,5 Speed Manual,23,Gasoline,28,Manual transmission,Ford,2011 Ford Escape
188,85,13,Front-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,21,Gasoline,28,Automatic transmission,Ford,2011 Ford Escape
186,85,13,All-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,22,Gasoline,26,Automatic transmission,Ford,2011 Ford Escape
188,85,13,Front-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,21,Gasoline,28,Automatic transmission,Ford,2011 Ford Escape
188,85,13,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,19,Gasoline,25,Automatic transmission,Ford,2011 Ford Escape
186,85,13,All-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,22,Gasoline,26,Automatic transmission,Ford,2011 Ford Escape
186,85,13,All-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,13,E85,17,Automatic transmission,Ford,2011 Ford Escape
188,85,13,Front-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,21,Gasoline,28,Automatic transmission,Ford,2011 Ford Escape
188,85,13,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,19,Gasoline,25,Automatic transmission,Ford,2011 Ford Escape
186,85,13,All-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,22,Gasoline,26,Automatic transmission,Ford,2011 Ford Escape
125,36,166,All-wheel drive,Mercedes-Benz 3.0L 6 Cylinder 210 hp 400 ft-lbs Turbo Diesel,TRUE,7,7 Speed Automatic,18,Diesel fuel,24,Automatic transmission,Mercedes,2010 Mercedes-Benz R-Class
125,36,166,All-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,TRUE,7,7 Speed Automatic Select Shift,14,Gasoline,19,Automatic transmission,Mercedes,2010 Mercedes-Benz R-Class
125,36,166,All-wheel drive,Mercedes-Benz 3.0L 6 Cylinder 210 hp 400 ft-lbs Turbo Diesel,TRUE,7,7 Speed Automatic Select Shift,18,Diesel fuel,24,Automatic transmission,Mercedes,2011 Mercedes-Benz R-Class
125,36,166,All-wheel drive,Mercedes-Benz 3.5L 6 Cylinders 268 hp 258 ft-lbs,TRUE,7,7 Speed Automatic Select Shift,15,Gasoline,19,Automatic transmission,Mercedes,2011 Mercedes-Benz R-Class
195,245,3,Front-wheel drive,Chevrolet 1.8L 4 Cylinder 138 hp 123 ft-lbs,TRUE,6,6 Speed Manual,25,Gasoline,36,Manual transmission,Chevrolet,2012 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.8L 4 Cylinder 138 hp 123 ft-lbs,TRUE,6,6 Speed Automatic,22,Gasoline,35,Automatic transmission,Chevrolet,2012 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Manual,26,Gasoline,38,Manual transmission,Chevrolet,2012 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Automatic,26,Gasoline,38,Automatic transmission,Chevrolet,2012 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Manual,28,Gasoline,42,Manual transmission,Chevrolet,2012 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Automatic,26,Gasoline,39,Automatic transmission,Chevrolet,2012 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Manual,26,Gasoline,38,Manual transmission,Chevrolet,2012 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Automatic,26,Gasoline,38,Automatic transmission,Chevrolet,2012 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,26,Gasoline,38,Automatic transmission,Chevrolet,2012 Chevrolet Cruze
137,184,24,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,25,Automatic transmission,BMW Motorrad,2010 BMW 3 Series Sports Wagon
137,184,24,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,26,Manual transmission,BMW Motorrad,2010 BMW 3 Series Sports Wagon
137,184,24,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,25,Manual transmission,BMW Motorrad,2010 BMW 3 Series Sports Wagon
137,184,24,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,BMW Motorrad,2010 BMW 3 Series Sports Wagon
195,245,3,Front-wheel drive,Chevrolet 1.8L 4 Cylinder 136 hp 123 ft-lbs,TRUE,6,6 Speed Manual,26,Gasoline,36,Manual transmission,Chevrolet,2011 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.8L 4 Cylinder 136 hp 123 ft-lbs,TRUE,6,6 Speed Automatic,22,Gasoline,35,Automatic transmission,Chevrolet,2011 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Automatic,24,Gasoline,36,Automatic transmission,Chevrolet,2011 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Manual,28,Gasoline,42,Manual transmission,Chevrolet,2011 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Automatic,26,Gasoline,37,Automatic transmission,Chevrolet,2011 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Automatic,24,Gasoline,36,Automatic transmission,Chevrolet,2011 Chevrolet Cruze
195,245,3,Front-wheel drive,Chevrolet 1.4L 4 Cylinder 138 hp 148 ft-lbs Turbo,TRUE,6,6 Speed Automatic Select Shift,24,Gasoline,36,Automatic transmission,Chevrolet,2011 Chevrolet Cruze
132,225,118,Front-wheel drive,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,25,Automatic transmission,Cadillac,2011 Cadillac SRX
132,225,118,Front-wheel drive,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,25,Automatic transmission,Cadillac,2011 Cadillac SRX
132,225,118,Front-wheel drive,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,25,Automatic transmission,Cadillac,2011 Cadillac SRX
132,225,118,All-wheel drive,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission,Cadillac,2011 Cadillac SRX
132,225,118,Front-wheel drive,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,25,Automatic transmission,Cadillac,2011 Cadillac SRX
132,225,118,All-wheel drive,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission,Cadillac,2011 Cadillac SRX
132,225,118,All-wheel drive,Cadillac 3L 6 Cylinder 265 hp 223 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,23,Automatic transmission,Cadillac,2011 Cadillac SRX
188,85,13,Front-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,5,5 Speed Manual,22,Gasoline,28,Manual transmission,Ford,2010 Ford Escape
188,85,13,Front-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,21,Gasoline,28,Automatic transmission,Ford,2010 Ford Escape
186,85,13,All-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,22,Gasoline,26,Automatic transmission,Ford,2010 Ford Escape
188,85,13,Four-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,21,Gasoline,28,Automatic transmission,Ford,2010 Ford Escape
188,85,13,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,19,Gasoline,25,Automatic transmission,Ford,2010 Ford Escape
186,85,13,All-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,22,Gasoline,26,Automatic transmission,Ford,2010 Ford Escape
186,85,13,All-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,13,E85,17,Automatic transmission,Ford,2010 Ford Escape
188,85,13,Front-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,21,Gasoline,28,Automatic transmission,Ford,2010 Ford Escape
188,85,13,Front-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,19,Gasoline,25,Automatic transmission,Ford,2010 Ford Escape
186,85,13,All-wheel drive,Ford 2.5L 4 cylinder 171hp 171 ft-lbs,TRUE,6,6 Speed Automatic,22,Gasoline,26,Automatic transmission,Ford,2010 Ford Escape
186,85,13,All-wheel drive,Ford 3.0L 6 Cylinder 240 hp 223 ft-lbs FFV,TRUE,6,6 Speed Automatic,13,E85,17,Automatic transmission,Ford,2010 Ford Escape
254,118,158,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,TRUE,4,4 Speed Automatic,24,Gasoline,32,Automatic transmission,Nissan,2011 Nissan Versa Sedan
254,118,158,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,TRUE,6,6 Speed Manual,26,Gasoline,31,Manual transmission,Nissan,2011 Nissan Versa Sedan
254,118,158,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,TRUE,4,4 Speed Automatic,24,Gasoline,32,Automatic transmission,Nissan,2011 Nissan Versa Sedan
254,118,158,Front-wheel drive,Nissan 1.6L 4 Cylinder 107 hp 111 ft-lbs,TRUE,5,5 Speed Manual,26,Gasoline,34,Manual transmission,Nissan,2011 Nissan Versa Sedan
254,118,158,Front-wheel drive,Nissan 1.6L 4 Cylinder 107 hp 111 ft-lbs,TRUE,4,4 Speed Automatic,25,Gasoline,33,Automatic transmission,Nissan,2011 Nissan Versa Sedan
254,118,158,Front-wheel drive,Nissan 1.6L 4 Cylinder 107 hp 111 ft-lbs,TRUE,5,5 Speed Manual,26,Gasoline,34,Manual transmission,Nissan,2011 Nissan Versa Sedan
64,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission,Cadillac,2011 Cadillac Escalade ESV
64,29,217,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,15,Automatic transmission,Cadillac,2011 Cadillac Escalade ESV
64,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,9,E85,13,Automatic transmission,Cadillac,2011 Cadillac Escalade ESV
64,29,217,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,15,Automatic transmission,Cadillac,2011 Cadillac Escalade ESV
64,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission,Cadillac,2011 Cadillac Escalade ESV
64,29,217,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,15,Automatic transmission,Cadillac,2011 Cadillac Escalade ESV
64,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,18,Automatic transmission,Cadillac,2011 Cadillac Escalade ESV
254,118,158,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,TRUE,6,6 Speed Manual,26,Gasoline,31,Manual transmission,Nissan,2010 Nissan Versa Sedan
254,118,158,Front-wheel drive,Nissan 1.6L 4 Cylinder 107 hp 111 ft-lbs,TRUE,4,4 Speed Automatic,26,Gasoline,33,Automatic transmission,Nissan,2010 Nissan Versa Sedan
254,118,158,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,TRUE,4,4 Speed Automatic,24,Gasoline,32,Automatic transmission,Nissan,2010 Nissan Versa Sedan
254,118,158,Front-wheel drive,Nissan 1.6L 4 Cylinder 107 hp 111 ft-lbs,TRUE,5,5 Speed Manual,26,Gasoline,34,Manual transmission,Nissan,2010 Nissan Versa Sedan
254,118,158,Front-wheel drive,Nissan 1.8L 4 Cylinder 122 hp 127 ft-lbs,TRUE,4,4 Speed Automatic,24,Gasoline,32,Automatic transmission,Nissan,2010 Nissan Versa Sedan
254,118,158,Front-wheel drive,Nissan 1.6L 4 Cylinder 107 hp 111 ft-lbs,TRUE,5,5 Speed Manual,26,Gasoline,34,Manual transmission,Nissan,2010 Nissan Versa Sedan
137,184,24,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,26,Manual transmission,BMW Motorrad,2011 BMW 3 Series Sports Wagon
137,184,24,Rear-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,18,Gasoline,27,Automatic transmission,BMW Motorrad,2011 BMW 3 Series Sports Wagon
137,184,24,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Manual,17,Gasoline,25,Manual transmission,BMW Motorrad,2011 BMW 3 Series Sports Wagon
137,184,24,All-wheel drive,BMW 3.0L 6 cylinder 230hp 200 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,17,Gasoline,26,Automatic transmission,BMW Motorrad,2011 BMW 3 Series Sports Wagon
125,29,217,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,20,Automatic transmission,Cadillac,2010 Cadillac Escalade ESV
125,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,15,Automatic transmission,Cadillac,2010 Cadillac Escalade ESV
125,29,217,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,20,Automatic transmission,Cadillac,2010 Cadillac Escalade ESV
125,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,15,Automatic transmission,Cadillac,2010 Cadillac Escalade ESV
125,29,217,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,16,Automatic transmission,Cadillac,2010 Cadillac Escalade ESV
125,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,10,E85,15,Automatic transmission,Cadillac,2010 Cadillac Escalade ESV
125,29,217,Rear-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,14,Gasoline,20,Automatic transmission,Cadillac,2010 Cadillac Escalade ESV
125,29,217,All-wheel drive,Cadillac 6.2L 8 Cylinder 403 hp 417 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,13,Gasoline,20,Automatic transmission,Cadillac,2010 Cadillac Escalade ESV
135,23,214,Rear-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission,Cadillac,2011 Cadillac Escalade Hybrid
135,23,214,Four-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission,Cadillac,2011 Cadillac Escalade Hybrid
135,23,214,Rear-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission,Cadillac,2011 Cadillac Escalade Hybrid
135,23,214,Four-wheel drive,Cadillac 6.0L 8 Cylinder 332 hp 367 ft-lbs Hybrid,TRUE,4,4 Speed Automatic Select Shift,20,Gasoline,23,Automatic transmission,Cadillac,2011 Cadillac Escalade Hybrid
203,28,57,Front-wheel drive,Dodge 2.4L 4 Cylinder 173 hp 166 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,31,Automatic transmission,Dodge,2011 Dodge Avenger
203,28,57,Front-wheel drive,Dodge 2.4L 4 Cylinder 173 hp 166 ft-lbs,TRUE,4,4 Speed Automatic,21,Gasoline,30,Automatic transmission,Dodge,2011 Dodge Avenger
203,28,57,Front-wheel drive,Dodge 3.6L 6 Cylinder 283 hp 260 ft-lbs FFV,TRUE,6,6 Speed Automatic Select Shift,19,Gasoline,29,Automatic transmission,Dodge,2011 Dodge Avenger
203,28,57,Front-wheel drive,Dodge 2.4L 4 Cylinder 173 hp 166 ft-lbs,TRUE,6,6 Speed Automatic Select Shift,20,Gasoline,31,Automatic transmission,Dodge,2011 Dodge Avenger
142,202,26,Front-wheel drive,Honda 2.4L 4 Cylinder 180 hp 161 ft-lbs,TRUE,5,5 Speed Automatic,21,Gasoline,28,Automatic transmission,Honda,2011 Honda CR-V
142,202,26,Four-wheel drive,Honda 2.4L 4 Cylinder 180 hp 161 ft-lbs,TRUE,5,5 Speed Automatic,21,Gasoline,27,Automatic transmission,Honda,2011 Honda CR-V
142,202,26,Front-wheel drive,Honda 2.4L 4 Cylinder 180 hp 161 ft-lbs,TRUE,5,5 Speed Automatic,21,Gasoline,28,Automatic transmission,Honda,2011 Honda CR-V
142,202,26,Four-wheel drive,Honda 2.4L 4 Cylinder 180 hp 161 ft-lbs,TRUE,5,5 Speed Automatic,21,Gasoline,27,Automatic transmission,Honda,2011 Honda CR-V
142,202,26,Front-wheel drive,Honda 2.4L 4 Cylinder 180 hp 161 ft-lbs,TRUE,5,5 Speed Automatic,21,Gasoline,28,Automatic transmission,Honda,2011 Honda CR-V
142,202,26,Four-wheel drive,Honda 2.4L 4 Cylinder 180 hp 161 ft-lbs,TRUE,5,5 Speed Automatic,21,Gasoline,27,Automatic transmission,Honda,2011 Honda CR-V
142,202,26,Front-wheel drive,Honda 2.4L 4 Cylinder 180 hp 161 ft-lbs,TRUE,5,5 Speed Automatic,21,Gasoline,28,Automatic transmission,Honda,2011 Honda CR-V
142,202,26,Four-wheel drive,Honda 2.4L 4 Cylinder 180 hp 161 ft-lbs,TRUE,5,5 Speed Automatic,21,Gasoline,27,Automatic transmission,Honda,2011 Honda CR-V
216,241,32,Front-wheel drive,Dodge 2.4L 4 Cylinder 173 hp 166 ft-lbs,TRUE,4,4 Speed Automatic,21,Gasoline,30,Automatic transmission,Dodge,2010 Dodge Avenger
216,241,32,Front-wheel drive,Dodge 2.4L 4 Cylinder 173 hp 166 ft-lbs,TRUE,4,4 Speed Automatic,21,Gasoline,30,Automatic transmission,Dodge,2010 Dodge Avenger
216,241,32,Front-wheel drive,Dodge 2.4L 4 Cylinder 173 hp 166 ft-lbs,TRUE,4,4 Speed Automatic,21,Gasoline,30,Automatic transmission,Dodge,2010 Dodge Avenger
142,166,26,Front-wheel drive,Honda 2.4L 4 Cylinder 180 hp 161 ft-lbs,TRUE,5,5 Speed Automatic,21,Gasoline,28,Automatic transmission,Honda,2010 Honda CR-V
142,166,26,Four-wheel drive,Honda 2.4L 4 Cylinder 180 hp 161 ft-lbs,TRUE,5,5 Speed Automatic,21,Gasoline,27,Automatic transmission,Honda,2010 Honda CR-V
142,166,26,Front-wheel drive,Honda 2.4L 4 Cylinder 180 hp 161 ft-lbs,TRUE,5,5 Speed Automatic,21,Gasoline,28,Automatic transmission,Honda,2010 Honda CR-V
